peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
85.66,1.84,V,18,0,0,0,6,1,0,N,1,3,3
91.88,1.78,V,32,0,0,0,12,9,0,N,1,3,4
87.39,1.73,M,29,20,0,1,13,6,0,N,2,2,1
100.44,1.78,V,41,0,0,5,0,2,0,N,2,3,3
71.29,1.78,V,32,50,0,0,0,0,0,N,0,3,2
95.99,1.81,V,38,0,0,0,0,0,0,N,2,4,2
112.9,1.68,M,65,0,0,0,6,0,0,N,0,1,1
114.61,1.76,V,53,0,0,0,5,12,0,N,2,3,3
71.06,1.56,M,43,10,16,2,0,1,0,N,1,3,1
102.71,1.8,V,30,0,11,0,0,0,0,N,1,0,0
94.79,1.66,M,44,0,3,0,1,6,0,N,2,2,1
99.96,1.69,M,68,0,0,0,0,1,0,N,2,3,4
99.48,1.66,V,63,20,0,0,14,3,0,N,2,2,2
106.44,1.71,M,36,0,4,3,9,8,0,N,1,0,0
109.67,1.69,V,69,0,0,4,0,2,0,N,2,2,4
110.22,1.66,M,53,0,0,1,12,10,7,N,0,1,2
85.34,1.67,M,32,0,0,0,0,3,5,N,1,3,2
90.53,1.72,M,24,0,10,2,3,1,0,N,2,0,1
71.12,1.68,M,23,0,5,2,9,0,0,N,2,4,4
88.89,1.71,V,36,20,0,4,0,11,0,N,2,2,2
97.88,1.76,V,49,0,0,4,0,7,0,N,2,4,3
48.41,1.64,M,26,210,0,3,0,7,0,N,1,3,4
96.49,1.77,V,54,0,5,2,13,8,0,N,1,4,3
103.81,1.79,V,50,0,0,0,8,8,0,N,2,3,4
69.14,1.73,V,18,0,3,2,0,0,0,N,1,3,1
97.73,1.79,M,47,50,0,1,21,6,0,N,2,2,1
127.98,1.84,V,50,0,9,0,15,10,3,N,0,1,2
104.53,1.69,M,51,0,4,6,4,0,0,N,1,2,1
95.03,1.71,V,23,0,1,0,8,10,0,N,0,0,1
55.12,1.75,V,18,110,3,0,9,8,6,N,2,4,4
84.8,1.71,M,45,0,0,0,2,0,0,N,2,4,4
96.34,1.76,V,41,0,0,0,20,4,0,N,3,3,2
91.18,1.64,M,42,10,0,4,0,2,0,N,1,1,0
74.4,1.66,M,43,90,7,1,14,9,0,N,0,0,1
65.27,1.78,V,50,100,0,0,8,0,2,N,1,3,3
107.65,1.82,V,53,0,0,0,2,0,0,N,1,3,2
93.08,1.73,V,31,0,0,2,0,0,0,N,1,2,1
103.09,1.63,M,43,0,0,6,0,0,2,N,0,0,0
95.48,1.64,M,61,0,0,2,0,8,0,N,1,3,4
105.01,1.76,V,25,0,0,3,18,11,0,N,1,1,1
47.02,1.59,M,18,60,7,0,1,0,0,N,1,1,1
88.83,1.6,M,47,0,15,0,16,14,0,S,1,1,1
117.48,1.77,V,46,0,0,5,0,2,0,N,0,1,0
91.18,1.64,V,28,0,0,0,0,2,0,N,0,0,0
87.41,1.63,M,42,0,6,1,7,4,0,N,0,2,1
84.1,1.73,V,41,20,0,3,6,7,0,N,2,3,3
83.34,1.77,M,43,0,19,4,0,0,0,N,2,3,3
68.61,1.66,M,18,0,0,0,6,0,0,N,1,2,2
68.33,1.65,V,18,0,0,5,0,0,0,N,1,3,3
102.17,1.68,V,62,0,0,3,4,0,2,S,2,3,3
84.24,1.8,V,40,40,0,0,11,0,2,N,2,3,3
122.5,1.75,V,72,0,0,1,3,0,0,N,2,2,1
98.09,1.74,V,46,0,0,0,30,12,3,N,2,4,4
115.54,1.76,V,50,0,9,0,0,6,NA,N,0,0,2
88.1,1.74,V,24,0,3,1,4,2,0,N,1,1,2
85.8,1.64,M,29,0,3,0,2,0,0,N,0,0,0
64.01,1.64,M,29,40,13,6,0,0,0,N,0,1,1
93.86,1.58,M,50,0,0,3,0,2,2,S,1,2,2
107.19,1.75,M,31,0,0,0,16,16,0,N,0,1,1
96.83,1.64,M,34,0,0,5,0,5,0,N,1,1,0
97.27,1.78,V,45,0,12,0,0,9,0,N,1,2,3
97.66,1.71,V,35,0,0,4,0,0,0,N,0,1,2
89.47,1.68,M,18,0,0,2,23,18,0,N,1,1,2
80.21,1.73,V,34,0,0,3,0,0,NA,N,2,4,4
78.81,1.64,M,33,0,1,1,0,0,0,N,0,2,4
115.27,1.82,V,61,10,0,3,2,3,0,N,1,3,4
88.59,1.73,V,24,0,0,0,2,0,0,N,0,2,1
62.21,1.6,M,19,0,0,0,0,5,0,N,2,3,3
93.64,1.7,M,40,0,0,4,0,4,0,N,1,2,2
77.79,1.75,V,27,0,0,0,0,1,0,N,2,4,4
79.2,1.67,M,38,0,1,0,0,4,0,N,2,3,4
77.31,1.6,M,40,0,0,1,8,0,0,N,2,3,4
67.16,1.72,V,53,90,8,0,7,3,0,N,1,2,0
90.42,1.81,V,18,20,4,0,0,0,0,N,0,0,0
76.14,1.58,M,35,0,0,0,0,1,0,N,2,2,1
66.66,1.62,M,42,0,11,1,0,0,0,N,3,4,4
100.59,1.72,V,37,0,8,0,5,1,0,N,0,0,1
81,1.68,M,24,0,0,1,2,5,0,N,1,2,2
94.14,1.64,M,47,0,0,2,0,2,1,N,1,2,3
100.82,1.69,V,36,0,4,0,6,15,11,N,1,2,4
54.5,1.74,M,28,120,16,0,18,13,3,N,3,3,4
76.49,1.68,V,21,0,0,5,0,3,0,N,1,3,4
68.58,1.64,M,24,0,10,0,15,3,0,N,1,2,1
47.82,1.63,M,39,110,0,5,15,13,0,N,3,4,4
102.95,1.72,V,37,0,4,4,0,0,4,N,0,1,0
106.21,1.77,V,47,0,0,2,0,0,0,N,2,2,4
98.01,1.65,M,46,0,5,3,14,13,0,N,0,2,1
112.9,1.68,V,75,0,0,8,0,0,0,S,0,1,0
70.27,1.66,M,34,10,0,0,12,7,0,N,2,4,3
68.15,1.76,V,40,60,3,4,15,12,2,N,2,4,3
55.76,1.76,V,50,250,14,0,11,6,3,N,1,1,2
85.4,1.83,V,45,30,0,0,16,0,0,N,2,4,4
87.9,1.66,M,43,0,0,8,0,0,0,N,1,2,4
96.65,1.65,M,58,0,0,5,16,12,0,N,2,4,4
101.82,1.77,V,35,0,0,3,8,0,0,N,1,1,3
49.95,1.63,M,25,80,0,0,13,7,0,N,2,3,3
72.84,1.61,M,35,0,0,0,4,5,0,N,4,4,3
82.06,1.78,V,18,0,8,0,18,9,0,N,1,2,3
96.07,1.73,V,50,30,9,2,18,16,0,N,1,2,2
102.95,1.72,V,33,0,0,4,0,7,0,N,0,0,0
119.72,1.73,V,61,0,0,0,18,2,0,N,0,0,0
89.56,1.66,M,56,30,6,1,4,3,0,N,0,0,1
90.39,1.73,V,41,0,0,0,3,0,0,N,1,2,3
137.69,1.86,V,47,0,0,0,21,14,0,N,0,1,2
125.32,1.77,M,71,0,16,2,21,9,0,N,0,0,0
114.24,1.69,M,65,0,3,0,0,0,1,S,0,1,0
51.41,1.69,M,40,220,0,2,0,0,2,N,0,1,2
82.01,1.73,V,18,0,0,0,1,2,0,N,1,2,1
80.53,1.74,V,29,0,0,8,0,0,0,N,4,4,4
91.13,1.74,V,33,0,2,0,5,3,0,N,1,3,2
78.07,1.71,M,20,0,0,2,12,7,2,N,1,2,3
99.31,1.77,V,38,0,0,4,3,0,0,N,1,2,2
81.14,1.77,M,35,0,7,3,5,5,0,N,2,4,4
109.64,1.75,V,41,0,4,7,0,0,0,N,1,0,0
124.32,1.79,V,49,0,0,5,0,4,0,N,1,1,0
81.57,1.63,M,37,0,2,0,18,15,0,N,2,3,4
74.87,1.65,M,35,0,4,3,8,0,0,N,3,4,4
57.03,1.78,V,51,150,0,0,0,3,5,N,1,2,2
83.16,1.63,M,37,0,1,0,11,9,0,N,0,3,3
109.04,1.76,V,52,0,15,0,1,5,0,N,0,1,1
101.44,1.7,V,24,0,4,3,13,11,0,N,0,0,0
117.91,1.75,M,60,0,0,0,0,0,0,N,1,1,2
85.82,1.62,M,36,0,2,3,10,3,0,N,1,2,2
108.64,1.73,V,48,0,0,0,0,3,0,N,1,1,0
100.76,1.68,M,54,0,0,1,0,0,0,N,2,2,1
89.87,1.58,M,67,0,11,1,12,0,0,N,2,2,3
82.55,1.67,M,36,0,0,6,0,9,0,N,2,4,4
86.18,1.78,V,48,0,23,0,12,3,0,N,1,3,4
59.07,1.71,V,19,60,0,4,8,4,0,N,1,2,0
118.34,1.72,V,72,0,1,2,0,0,0,N,2,2,1
47.24,1.62,M,23,100,6,4,0,0,0,N,2,3,2
65.57,1.57,M,25,0,12,0,8,2,0,N,0,2,2
94.33,1.75,V,64,30,2,0,18,1,0,N,2,4,3
89.75,1.62,M,42,10,0,0,0,0,0,N,0,0,0
43.25,1.55,M,48,160,0,2,5,0,0,N,2,2,1
54.84,1.69,V,31,40,12,0,0,5,0,S,3,4,4
94.58,1.73,V,49,0,11,0,2,4,0,N,1,2,1
65.68,1.79,V,46,90,0,0,0,0,0,N,1,2,2
82.83,1.67,M,47,20,6,2,5,0,3,N,3,3,4
108.42,1.76,V,52,0,18,1,2,0,0,N,2,1,0
59.62,1.82,V,53,130,0,1,2,0,3,N,2,3,4
57.03,1.78,V,58,100,0,0,0,0,0,N,1,4,4
71,1.72,V,32,40,3,1,37,21,0,N,2,4,4
88.66,1.77,V,51,0,11,2,0,0,0,N,3,4,4
106.25,1.76,V,46,0,6,3,4,2,0,N,1,1,0
108.04,1.78,V,49,0,3,0,0,12,0,N,2,3,4
73.4,1.69,M,19,0,5,0,0,0,0,N,1,2,1
92.59,1.66,M,53,0,2,1,2,2,0,N,2,3,3
91.45,1.68,M,27,0,3,0,2,7,0,N,1,2,0
116.32,1.8,V,31,0,0,2,23,9,0,N,0,0,0
95.58,1.8,V,36,0,4,6,0,2,0,N,2,3,3
88.76,1.64,M,48,0,5,7,0,0,0,N,1,2,2
102.59,1.7,V,49,0,0,0,3,3,0,N,2,1,2
106.6,1.8,M,61,0,7,0,22,4,0,S,2,4,4
78.47,1.62,M,41,0,8,4,10,15,0,N,0,3,4
99.7,1.7,M,36,20,0,1,17,19,0,N,0,1,0
82.65,1.7,V,28,0,0,0,7,5,0,N,2,3,3
87.47,1.79,V,49,0,17,0,4,0,0,S,2,4,4
111.84,1.7,M,61,0,0,2,17,3,0,N,1,2,1
105.27,1.71,V,48,0,26,0,5,3,2,N,0,0,0
120.8,1.74,V,44,0,0,0,17,14,0,N,0,1,0
65.9,1.64,M,55,70,0,0,11,0,0,N,1,3,3
50.2,1.67,V,18,110,0,3,11,11,0,N,1,2,1
50.8,1.68,V,37,150,2,1,0,5,0,N,0,2,2
96.44,1.72,V,44,0,2,4,9,0,4,N,1,2,3
53.87,1.73,V,39,160,0,1,1,4,0,N,0,1,1
97.1,1.7,M,57,0,17,0,0,0,0,S,0,2,0
73.57,1.66,M,31,0,0,3,6,8,0,N,2,4,4
73.62,1.61,M,42,0,2,3,7,5,0,N,3,4,4
84.87,1.76,V,57,70,0,0,4,4,0,N,0,1,2
82.9,1.73,V,18,0,0,4,13,13,0,N,2,3,4
117.77,1.74,V,63,10,0,3,0,4,0,N,1,2,1
64.34,1.85,V,49,80,13,2,9,11,0,N,2,3,3
55.76,1.76,V,27,160,5,0,0,0,3,N,1,0,0
92.42,1.6,M,57,0,0,0,0,5,0,N,1,3,2
49.6,1.66,V,24,110,1,2,0,4,0,N,2,2,1
96.5,1.71,V,26,0,1,0,0,0,0,N,0,1,0
52.63,1.71,V,18,160,0,3,2,0,0,N,1,3,2
55.12,1.75,M,19,140,0,3,0,0,2,N,2,3,4
101.77,1.72,V,45,0,0,1,0,0,0,N,0,1,1
104.3,1.67,M,61,0,4,1,0,0,0,N,1,2,2
76.11,1.62,V,22,0,0,0,0,0,0,N,0,1,2
57.03,1.78,V,53,140,4,0,14,7,4,N,1,4,3
101.41,1.8,V,45,0,0,3,7,0,0,N,2,3,2
57.03,1.78,V,40,140,11,4,8,18,0,N,1,2,2
118.33,1.76,V,43,0,0,0,0,6,0,N,0,1,1
96.23,1.8,V,31,0,0,0,11,0,0,N,2,2,2
76.38,1.64,M,18,0,0,2,8,0,0,N,1,1,2
106.85,1.73,V,40,0,0,2,12,4,0,N,1,1,1
60.28,1.83,V,57,140,0,2,9,6,0,S,1,2,2
89.79,1.73,M,29,0,2,0,0,4,0,N,2,2,1
97.63,1.64,M,47,0,0,0,3,11,0,N,0,2,3
90.76,1.83,V,45,30,12,1,2,1,0,N,0,2,2
105.94,1.76,V,48,0,0,0,16,5,0,N,2,2,3
81.63,1.58,M,39,0,3,1,3,8,0,N,0,2,2
68.73,1.74,V,18,0,7,2,0,2,0,N,4,4,3
112.09,1.75,M,63,0,0,0,5,1,0,N,2,2,2
55.76,1.76,V,43,130,1,2,14,2,0,N,0,2,2
63.32,1.54,M,24,0,6,1,2,2,1,N,1,2,3
83.83,1.68,M,18,0,0,0,14,13,1,N,0,2,1
81.57,1.63,M,47,10,4,0,10,5,0,N,1,2,2
108.04,1.78,V,28,0,0,7,3,0,0,N,1,1,0
92.78,1.73,V,28,0,0,0,9,0,0,N,0,1,0
80.74,1.66,M,27,0,7,0,0,2,0,N,1,1,2
100.14,1.75,V,46,30,0,1,0,0,0,N,1,0,1
118.34,1.72,V,67,0,0,7,0,0,6,N,2,3,1
117.86,1.78,V,42,0,0,0,7,9,0,N,0,1,1
94.02,1.75,V,49,40,0,0,9,4,0,N,3,2,1
115.6,1.7,V,45,0,0,3,38,23,6,N,0,1,2
83.01,1.78,V,18,0,0,0,15,6,0,N,2,3,2
69.61,1.63,M,18,20,0,9,0,0,0,N,0,1,1
57.92,1.56,M,39,50,4,0,23,4,0,N,2,2,1
105.16,1.64,M,49,0,3,3,0,4,0,N,0,0,0
73.66,1.72,V,18,0,3,1,4,6,0,N,1,4,3
85.98,1.74,V,28,0,0,0,7,3,0,N,0,2,2
86.08,1.68,V,18,0,7,4,0,3,0,N,0,1,2
74.87,1.65,M,18,0,6,0,12,11,0,N,1,2,3
91.39,1.6,M,52,0,0,1,11,5,0,N,2,2,2
81.36,1.72,V,32,0,2,0,22,0,0,N,2,3,2
59.88,1.78,V,38,70,0,3,0,0,4,N,3,4,4
92.01,1.72,M,24,0,0,0,0,3,0,N,0,1,1
87.72,1.77,V,27,0,0,0,7,8,0,S,2,3,1
93.68,1.69,V,45,10,19,0,0,2,0,N,1,0,0
66.97,1.64,M,33,40,0,0,0,3,0,N,2,3,1
51.41,1.69,M,53,130,0,3,10,2,0,N,2,3,4
114.03,1.73,V,29,0,0,0,23,17,0,N,0,0,0
106.28,1.63,M,58,0,0,1,16,12,0,N,0,1,1
82.54,1.72,V,40,0,5,3,0,0,0,N,2,4,4
105.98,1.67,V,52,0,0,3,0,3,0,N,0,1,0
102.13,1.77,V,37,0,0,6,4,7,0,N,1,2,0
44.37,1.57,M,45,300,6,0,13,15,4,N,1,1,4
115.6,1.7,V,66,10,1,0,10,4,0,N,1,1,2
80.16,1.68,M,31,0,0,1,9,0,0,N,1,2,3
78.81,1.66,M,36,0,13,0,0,1,0,N,1,1,2
117.4,1.76,V,71,0,0,0,0,0,0,N,2,3,3
82.94,1.7,M,19,0,0,4,3,0,0,N,1,1,1
103.81,1.71,V,43,0,0,2,4,0,0,N,2,0,1
74.23,1.64,M,65,90,0,0,13,13,0,N,2,3,2
84.5,1.67,M,39,0,7,0,0,0,0,N,1,2,3
64.56,1.62,M,18,0,4,1,9,3,0,N,2,4,3
80.87,1.61,M,31,0,6,1,0,0,0,N,1,1,2
112.72,1.72,V,58,0,0,0,4,5,0,N,1,2,2
98.54,1.78,V,34,0,6,4,0,6,5,N,3,3,2
49.08,1.62,M,26,80,0,0,0,8,0,N,1,3,1
95.68,1.69,M,39,0,14,0,7,4,0,N,1,0,1
83.83,1.68,M,46,20,8,0,3,9,0,N,1,2,2
99.78,1.64,M,56,0,0,2,24,11,0,N,1,2,2
80.31,1.65,M,30,0,0,0,9,3,0,N,1,3,1
70.11,1.72,V,56,70,0,0,0,0,0,N,1,4,4
88.72,1.78,V,40,0,17,0,1,0,0,N,2,3,2
69.01,1.71,M,31,0,4,0,0,0,0,N,2,4,4
82.38,1.75,V,38,0,12,2,2,6,0,N,2,4,3
55.12,1.75,V,42,130,0,1,9,7,0,N,0,2,1
126.36,1.8,V,72,0,0,0,10,6,0,N,2,3,2
82.9,1.73,V,33,0,20,0,14,12,0,N,0,2,2
85.97,1.69,V,26,0,0,1,2,3,0,N,2,2,2
71.2,1.63,M,26,0,0,0,9,4,0,N,2,3,4
73.27,1.74,V,43,90,0,3,15,10,0,N,0,1,0
83.72,1.61,M,29,0,0,2,0,0,0,N,1,1,0
107.22,1.7,M,60,0,0,0,0,9,0,N,2,2,2
101.13,1.64,M,65,0,12,0,11,5,0,N,0,2,2
75.12,1.73,V,30,0,6,0,1,2,0,N,1,4,3
55.12,1.75,M,38,110,6,0,2,5,0,N,1,3,4
77.76,1.8,V,31,20,0,2,2,6,0,N,2,4,4
59.72,1.75,V,49,80,0,1,0,4,0,N,3,4,3
111.83,1.72,V,49,0,8,0,10,17,0,N,0,1,2
55.12,1.75,M,19,170,0,0,10,5,7,N,0,0,0
65.73,1.59,M,18,0,5,0,0,0,0,N,0,2,1
87.29,1.67,M,45,40,14,6,0,0,0,N,0,0,0
86.49,1.81,V,46,50,3,3,0,1,0,N,0,1,2
76.9,1.74,V,51,50,0,1,22,8,0,N,3,4,4
101.15,1.7,V,57,0,2,0,12,0,0,N,1,3,3
80.38,1.6,M,21,0,0,0,3,4,4,N,0,2,1
82.39,1.66,M,45,0,17,0,5,5,0,N,2,3,3
103.35,1.63,M,42,0,3,0,18,18,0,N,1,1,1
59.62,1.82,V,35,80,10,2,11,6,1,N,2,3,3
89.21,1.76,V,27,40,5,3,19,14,0,N,0,0,1
89.03,1.78,V,45,0,0,2,0,0,0,N,3,4,4
79.13,1.59,M,31,20,0,0,0,0,1,N,0,0,1
102.21,1.79,V,35,0,0,1,0,0,0,N,1,2,1
57.03,1.78,M,43,220,0,0,17,8,0,N,1,3,3
112.09,1.75,V,73,30,0,1,0,0,4,N,0,2,3
104.95,1.77,V,51,0,0,1,2,6,0,N,1,3,4
87.19,1.74,V,50,0,11,0,12,5,0,N,2,4,4
128.16,1.79,V,60,0,0,4,0,3,8,N,1,0,1
50.8,1.68,M,32,120,1,0,18,8,0,N,1,2,4
81.68,1.69,M,42,0,0,3,0,4,0,N,2,4,4
78.74,1.68,M,26,0,0,1,9,15,0,N,2,4,4
100.48,1.68,M,48,0,0,3,0,3,0,N,1,1,4
76.83,1.69,M,26,0,0,0,12,9,0,N,2,4,4
83.96,1.78,V,43,0,9,1,0,0,0,N,1,4,4
73.98,1.7,M,21,0,4,0,5,1,0,N,0,3,4
81.84,1.66,M,43,30,10,0,1,3,3,N,1,2,1
97.09,1.64,M,61,0,16,1,8,0,0,N,2,1,1
87.93,1.55,M,60,0,8,1,12,14,0,N,1,3,2
89.47,1.68,M,40,0,15,1,0,0,0,N,0,0,2
120.57,1.82,V,55,0,8,3,18,2,0,N,1,2,2
61.02,1.76,M,23,50,9,0,13,7,0,N,2,3,2
78.39,1.58,M,38,0,0,1,11,9,2,N,1,3,2
85.66,1.84,V,68,100,1,1,0,5,0,N,0,2,1
75.43,1.7,M,52,60,1,0,0,0,0,S,1,2,2
73.33,1.73,V,27,0,15,0,13,6,3,N,2,4,4
50.8,1.68,M,37,210,0,2,0,2,0,N,3,4,4
122.5,1.75,V,49,0,0,1,14,15,0,N,0,0,0
64.79,1.74,V,91,130,5,0,0,0,0,N,2,4,3
89.11,1.81,V,37,0,2,0,0,2,0,N,2,4,4
94.58,1.73,V,22,0,2,0,26,11,0,N,1,1,3
88.37,1.58,M,59,0,4,3,2,8,0,N,1,3,3
75.04,1.64,M,18,0,0,0,7,6,0,N,3,2,1
115.85,1.76,V,50,20,4,2,0,11,0,N,0,0,0
90.92,1.67,M,18,0,0,0,13,1,0,N,0,0,0
102.71,1.8,V,51,0,4,3,0,0,0,N,1,3,4
88.62,1.68,M,46,0,2,2,0,0,0,N,1,3,4
93.28,1.71,M,57,20,0,0,12,8,0,N,2,3,3
74.05,1.65,M,52,20,4,0,6,0,2,N,2,4,4
97.08,1.75,V,36,0,0,0,13,7,0,N,1,3,3
98.01,1.65,V,46,0,3,0,11,10,0,N,1,2,2
75.64,1.75,V,26,0,10,1,1,11,0,N,3,4,4
63.88,1.74,V,18,0,12,2,13,5,0,N,3,4,4
80.71,1.71,M,59,40,13,0,18,6,0,N,1,3,2
114.99,1.81,V,62,0,5,0,0,0,0,N,2,2,1
106.69,1.68,M,64,0,0,0,5,4,0,N,2,2,1
78.26,1.69,M,30,0,1,2,14,6,0,N,1,4,2
107.58,1.64,M,64,0,0,6,0,4,0,N,0,1,1
91.98,1.64,M,42,0,0,0,9,7,0,N,1,2,3
96.51,1.87,V,44,30,0,2,2,0,0,N,1,3,4
46.66,1.61,M,28,240,3,0,13,10,0,N,2,4,4
102.03,1.74,V,40,0,0,0,0,0,0,N,3,2,2
86.26,1.71,M,36,0,16,3,0,5,0,N,0,2,1
74.85,1.72,V,18,0,28,3,7,0,0,N,0,0,2
105.89,1.77,V,26,0,14,7,0,3,7,N,1,1,0
54.5,1.74,V,39,140,16,4,0,0,0,N,1,2,3
106.88,1.75,V,39,0,11,8,0,0,0,N,1,0,1
110.22,1.66,M,81,0,0,0,22,12,0,N,2,3,4
78.26,1.66,M,50,50,11,0,32,23,0,N,3,3,3
66.97,1.65,M,18,0,0,5,0,5,0,N,3,4,2
87.66,1.76,V,23,0,4,0,15,6,0,N,2,2,3
98.28,1.65,M,52,0,0,0,0,3,0,N,0,2,0
64.19,1.74,V,45,60,13,0,0,0,0,N,0,3,2
103.77,1.76,V,47,0,15,6,18,6,0,N,1,2,1
110.22,1.66,M,51,0,0,1,0,2,0,N,1,0,0
103.86,1.68,M,67,0,15,0,23,14,0,N,2,3,2
95.03,1.71,V,43,0,10,4,0,0,0,N,0,2,2
92.09,1.84,V,37,0,19,0,2,0,0,N,1,2,1
87.63,1.66,M,31,20,0,0,8,10,0,N,2,1,1
84.31,1.72,V,41,0,24,3,4,0,0,N,0,2,3
103.46,1.7,V,45,0,0,0,7,0,0,N,0,1,0
73.73,1.6,M,39,0,14,0,5,0,0,N,2,3,2
61.73,1.66,M,20,0,0,5,0,1,0,N,3,4,3
71.9,1.58,M,41,10,0,1,10,0,0,N,2,3,3
46.08,1.6,M,39,90,12,0,6,2,0,N,0,4,3
72.71,1.57,M,35,0,23,2,16,5,0,N,1,1,0
99.13,1.71,V,39,0,0,7,13,1,3,N,1,2,3
106.25,1.73,M,49,0,4,7,5,3,0,N,1,2,2
88.97,1.62,M,64,0,0,0,0,1,0,N,2,3,3
67.04,1.77,V,26,40,10,0,14,13,0,N,1,3,4
101.81,1.83,V,41,0,0,0,15,12,0,N,3,4,4
66.76,1.7,M,18,0,27,0,2,0,0,N,2,2,1
87.11,1.69,M,61,60,0,1,0,1,0,N,1,2,1
78.54,1.69,M,42,0,17,5,9,8,0,N,2,3,4
63.75,1.73,V,30,60,15,1,19,6,NA,N,0,1,2
81.29,1.71,V,34,40,4,4,23,13,0,N,0,2,3
67.37,1.84,V,38,100,0,1,5,9,0,N,1,2,2
50.2,1.67,M,55,120,0,5,8,13,0,N,2,3,4
113.13,1.73,V,66,0,0,3,24,23,0,S,2,4,4
83.26,1.68,V,50,0,0,1,0,0,0,N,3,4,4
101.41,1.66,M,53,0,2,0,22,14,0,N,1,3,4
72.34,1.83,V,68,120,0,1,0,3,0,N,0,2,2
97.88,1.76,V,40,0,4,2,0,7,0,N,2,3,3
74.27,1.71,V,21,0,0,1,1,0,0,N,1,2,3
106.55,1.73,V,67,0,0,2,0,4,0,S,2,4,3
115.35,1.79,V,40,0,0,0,13,8,0,N,0,1,0
56.93,1.7,M,64,120,10,0,0,0,0,N,3,2,2
80.34,1.7,M,18,0,9,1,2,0,3,N,0,2,3
127.01,1.8,V,59,0,12,0,0,5,0,N,0,1,1
53.87,1.73,V,48,110,14,0,0,0,0,N,2,3,3
53.87,1.73,V,25,120,3,5,0,0,0,N,3,4,4
115.6,1.77,V,53,0,8,0,16,15,0,N,1,2,1
75.58,1.67,M,37,0,0,0,0,0,2,N,2,4,4
89.21,1.76,V,38,10,0,0,0,0,0,N,2,3,2
92.83,1.78,V,20,0,5,0,23,11,0,S,1,2,3
93.06,1.7,V,43,0,14,0,16,0,2,N,2,1,0
89.24,1.59,M,47,10,0,1,23,18,0,N,1,3,4
108.38,1.68,V,48,20,0,0,22,9,0,N,1,0,0
93.83,1.61,M,46,0,0,2,16,6,0,N,2,2,2
118.74,1.77,V,51,0,8,1,4,9,1,N,1,1,1
113.4,1.8,V,51,0,0,0,4,0,0,N,0,2,2
101.77,1.72,M,43,0,0,0,0,7,0,N,1,2,1
84.11,1.68,V,47,0,0,3,0,0,0,N,2,3,2
86.89,1.74,V,40,0,1,0,1,2,0,N,1,4,4
71.74,1.63,M,32,60,0,6,13,14,0,N,0,2,2
54.43,1.72,V,19,70,2,0,22,10,0,N,0,2,2
96.54,1.69,M,47,0,0,0,28,11,0,N,2,3,4
94.59,1.63,M,53,0,6,5,0,4,0,N,2,2,3
75.36,1.68,M,25,0,28,0,16,10,0,N,1,2,2
112.42,1.72,M,59,0,0,4,14,8,0,N,1,2,1
104.98,1.62,M,55,0,0,4,0,0,0,N,0,0,0
69.99,1.66,M,35,60,2,0,19,6,0,N,1,2,0
83.64,1.76,V,33,0,19,3,0,6,0,N,1,3,2
80.26,1.69,V,18,0,1,0,14,1,0,N,1,2,1
88.32,1.6,M,42,0,2,7,0,8,0,N,1,2,4
68.34,1.72,V,21,70,0,5,0,0,7,N,1,2,1
106.28,1.63,M,83,0,3,3,8,7,0,N,3,2,2
74.72,1.75,V,33,0,20,0,5,10,2,S,2,4,3
95.91,1.63,M,57,0,1,1,1,0,6,N,2,3,4
114.79,1.72,V,63,0,0,1,0,3,0,N,1,2,0
77.81,1.72,M,27,0,16,0,5,0,0,N,1,2,1
94.5,1.7,M,39,0,13,4,0,3,0,N,0,1,1
96.53,1.68,V,36,0,0,2,0,8,0,N,1,2,1
109.05,1.67,M,64,0,0,0,14,4,0,N,0,2,2
55.76,1.76,V,33,130,0,0,8,1,3,N,2,3,4
98.81,1.72,V,46,0,0,4,19,11,0,N,2,3,4
92.92,1.79,V,27,0,11,4,0,0,1,N,0,2,1
51.44,1.62,V,79,160,0,0,14,13,0,N,2,3,2
91.48,1.67,M,39,0,4,1,0,10,0,N,0,2,3
102.36,1.73,V,41,0,4,0,23,6,0,N,0,1,1
67.71,1.62,M,24,0,0,3,12,13,0,N,4,4,4
76.46,1.8,V,18,10,0,2,0,0,0,N,1,2,3
48.41,1.64,M,37,100,9,10,0,0,0,N,1,4,4
86.78,1.6,M,35,0,0,0,0,8,0,N,0,1,2
106.81,1.67,M,49,10,1,0,20,8,0,S,1,0,1
110.22,1.66,M,54,0,0,1,7,0,0,S,0,0,0
89.19,1.71,M,43,0,0,0,8,0,0,S,1,3,2
47.24,1.62,M,54,200,0,0,0,0,0,N,1,1,0
58.79,1.62,V,24,50,5,0,18,16,1,N,2,3,2
86.42,1.76,V,35,0,0,1,2,0,0,N,3,4,3
71.47,1.63,M,43,0,17,2,0,1,0,N,3,3,2
87.76,1.78,V,32,0,6,3,0,0,0,N,2,2,1
108.71,1.77,M,36,0,0,0,25,10,0,N,0,1,2
106.24,1.64,M,54,0,0,2,17,14,0,N,1,1,1
118.34,1.72,M,71,0,7,0,10,0,0,N,1,1,1
80.44,1.68,M,49,0,13,1,7,0,0,N,4,4,4
92.86,1.66,M,35,0,0,0,15,14,0,S,1,1,2
89.43,1.61,M,57,0,0,0,2,2,0,S,2,3,4
105.32,1.72,V,57,0,5,7,6,4,0,N,1,3,3
